,Vehicle_S1,Vehicle_S2,Vehicle_S9,SMAC_S3,SMAC_S11,SMAC_S12,ICB_S5,ICB_S13,ICB_S14,SMAC+ICB_S7,SMAC+ICB_S8,SMAC+ICB_S15
Scyl3,4.90298210604521,4.71777627132866,4.86612574079985,4.48027021855069,4.65058876084602,4.795990939472,4.78859641146355,4.5220188083309,4.7574443262168,4.70005913331007,4.78681936851666,4.34621754618245
Zfp768,4.62257077031922,4.86548775514133,4.90319917370991,4.42130572411609,4.89651035777823,4.70271109441154,4.80634508045804,4.7127422724456,4.89123816666564,4.242098235236,4.75153773150001,4.4939861339726
Wdr70,4.5912821816572,4.77075374780965,4.60871344875684,4.8630889817792,4.73347403598981,4.74746328805051,4.52326411020227,4.56603198457904,4.52441673591837,4.79619006069845,4.89702059167601,4.68796642259881
Cd93,4.75082169347445,4.91339414043397,4.73289285997758,4.53364768391807,4.46207281214798,4.60492756403099,4.62678047937675,4.34070151326789,4.36237337585676,4.52505680968707,4.86672055140012,5.58064051622678
Zfp787,4.81241888436542,4.35520619194395,4.8237838890768,4.77717291751742,4.73347403598981,4.89955450922784,4.84365823892609,4.62443791962755,4.76070097554751,4.5744093396217,4.68095705205439,4.40585522369393
Plekhg2,4.97747813063592,4.98371747280645,5.01468228130813,4.26042447932459,4.75630648154345,4.99172176968315,4.57150919225484,4.80974682979406,4.55099344874938,4.35273024094052,4.61237498382838,4.40585522369393
Dhx35,4.71256013500062,4.73356083842358,4.62852759767786,4.92182627264942,4.46900053273905,4.63000177210304,4.77062666795705,4.82567580121206,4.76719230276836,4.5857803938845,4.62077905637525,4.61684288175813
Rnf166,4.6897631250228,4.91339414043397,4.9253949198241,4.7936767585922,4.37623664266867,4.75449655019896,4.8238780484802,4.70538156749435,4.46576251819756,4.6842774440423,4.67827546198701,4.46935040124682
Fgfr1op,4.71900794479866,4.65616869573341,4.65291862734458,5.04871204271667,4.32370097959007,4.92782815308452,4.4412528063035,4.33116825143641,4.48951112097017,4.86313738419073,4.84057544468626,4.98159225920209
Tbp,4.61567615724081,4.60902860807663,4.75108310935208,4.99501331011816,4.66875515039576,4.71538227409262,4.64943366379193,4.66041080835809,4.69412884057864,4.76401885537046,4.57538077634618,4.57415648265658
Cep83,4.66993195310123,4.80402491928999,4.48646618118046,4.82345200954186,4.69558289734602,4.60687189726449,4.71264755823025,4.45044187580642,4.62075565424842,4.68955721220722,4.81150252048995,4.89868168902998
Acot2,5.5108858842667,4.86548775514133,5.12515580134393,4.27617028409272,4.43756041352332,4.70996539022859,5.02999694756708,4.97394001979978,4.57339019930811,4.5513947731497,4.3911527264306,3.82170390941017
Hapln1,5.23084431876103,4.27980874333473,5.03152327068545,5.72003599633994,5.57313627408805,5.20825627981179,3.41008478820982,4.50516142034364,3.35592796659158,4.5942502521115,3.98536504789874,5.37219765357456
Ets2,4.71256013500062,5.03302300112437,4.63588830262912,4.25248665989995,4.44811676579926,4.45971820348083,5.0213385867499,5.05725277552426,5.05669891996335,4.02120223042298,4.57538077634618,4.99243964143908
Ifngr1,4.78809468260793,4.81889819577152,4.56053462062575,4.54343976929872,4.57554545089208,4.78572869081253,4.46059649328727,4.64253648186644,4.63146878546372,4.6816302964356,4.76676420572466,5.00749024781243
Cryz,4.88302355594569,4.69215615225577,4.87651984225061,4.96618247474331,4.51992446790172,4.64332490806365,4.80382288568821,4.54694122342802,4.62790657367642,4.55718292551111,4.73614883848658,4.40260590916523
Parp2,4.61912758242974,4.56383205528023,4.54758394981106,4.81269561271814,4.5723323202969,4.73507196612433,4.81889033377715,4.67806638759807,4.76719230276836,4.70005913331007,4.76423759379887,4.66916007568859
Myo19,4.47037660409184,4.56029603625299,4.55018340103845,4.54343976929872,5.01957683390502,4.83466689888294,4.4117421060726,4.65277748345566,4.47768568557338,4.91364260660033,4.73872508031561,5.0702715111738
Smox,5.19428951970907,5.06581293624204,5.20155162074637,4.74923990474298,4.61042549146897,4.75098420509007,4.5744716061107,5.02015843738373,4.44161643086586,3.95259161804102,4.47388778836195,4.20786811502576
Crebrf,4.98016471435622,4.80701186661139,4.87237118363075,4.87606294548097,4.10544281337677,4.91689859292626,5.15795366027723,4.95337381206709,4.56223528517129,4.71048515910778,4.52253964966563,3.7772337606959
Sgk3,4.85402368422314,4.90226432599961,4.67690413476986,4.71787573383365,4.28103753351145,4.63191262674119,4.81388531560596,4.43569026424695,4.7768748561657,4.87012945784905,4.86436320603757,4.40260590916523
Esco1,4.76023060752517,4.70502308294809,4.80213764592803,4.67990788363463,4.61042549146897,4.57146656113329,4.75504385175252,4.46504417699421,4.77042704636767,4.89090462543771,4.69163384484203,4.51820823563791
Tor4a,4.76335332528307,4.77686040260293,4.84299165115335,4.67990788363463,4.79541387230844,4.60492756403099,4.67725892440454,4.87899161574452,4.57339019930811,4.61936550023846,4.70750232791338,4.29456423528579
Tubb2a,4.47419325986513,4.44997262134699,4.41695875845049,4.76606452738434,4.96916139477479,4.40713124138661,4.29087162988244,4.60082965578945,4.42529156031898,4.6248877846495,5.09297741177233,5.69528807404545
Epc1,4.90863419962473,4.80701186661139,4.88478154008017,4.67100233041273,4.67775327753308,4.66960765261245,4.66341337628696,4.17295237368311,4.62075565424842,4.63586934131324,4.68897204511851,4.81071421990261
Lhfp,4.30450646448972,4.50985961264203,4.30752164730313,4.84208486132126,4.89393870818306,4.4204587730336,4.6522404643677,5.14148068230102,4.52824351545888,4.93602777316657,4.7335679879935,4.93287037520581
Mrpl21,4.28290882999199,4.83654606159095,4.62359951418101,5.02327925997402,4.48275696631972,4.64710902837321,4.62106116548052,4.49665828153838,4.98889062015065,4.81804949466219,4.71275327107455,4.6583024888565
Mfsd12,4.08247127852488,4.30959996498244,4.59114998786383,4.53364768391807,4.67775327753308,4.62233294319705,5.00386439836662,4.7726634698385,4.68729950218852,4.83244058696781,5.28146359307188,4.79096787172973
Lsm1,4.54485482005112,4.54606465041233,4.49458643736985,5.22739567893712,4.64753866448607,4.41824605014449,4.56556605288881,4.59021179707417,4.83673323602144,5.07967707928174,4.50448692142013,4.72485926502587
Phldb3,4.0724350986363,4.29690755137928,4.31976091511774,4.22029129223717,4.84151895311228,4.47470181781759,5.30074392062937,5.34465518809333,5.19552662466067,5.0054119045239,4.77180419352601,4.33603377419636
Siae,4.51922250802138,4.41516059622962,4.89094691288589,4.72935993410401,4.66875515039576,4.58533873571484,4.77835540987433,4.72249848910775,4.58445952502543,4.70528156450024,4.89240026733986,4.68796642259881
Zfp629,4.84815309609864,4.63950921453139,4.94330446756725,4.37086930050514,4.58195032285849,4.88360415282784,4.86800810034184,4.55515393084852,4.84289202890022,4.31906021705089,4.73098251231785,4.59138289676718
Mettl2,4.53392525989286,4.68243008143561,4.47283002067507,5.0826860233593,4.8145770862924,4.6126892238598,4.81889033377715,4.32477756527938,4.60996237417442,4.76651919402211,4.65664139150252,4.77597869751028
Mrpl46,4.40789560683052,4.45759586255001,4.23828417180097,5.35334834001562,4.67176076615138,4.52080492874111,4.56854068289292,4.58219680401005,4.64210294939213,5.20663152219127,4.60674494725551,4.89174564181961
Btrc,4.55929994739671,4.4384616955933,4.80649295501955,4.71209916939585,4.51658489455659,4.68809214687055,4.84611180251217,4.9367071136008,4.65616099037962,4.75145174593317,4.72839239485215,4.50311714572473
Cenpx,4.2251933321357,4.43073640248407,4.29207508603201,5.65829127866318,4.90419791615063,4.4248740635216,4.53243381294212,4.49096155136885,4.70431261256473,4.97762580781204,4.61237498382838,4.8683816487541
Sema4g,5.44045010697847,4.701817092649,5.39326629448841,4.25248665989995,4.69558289734602,5.0371301334821,4.90848239784639,4.94506453040239,4.26023231404848,4.32585737940465,4.21733325565217,3.93849054219211
Epop,4.80334530073996,5.03046955790755,4.67690413476986,4.38908538898812,4.88101124676673,4.5734564856431,4.45095706962535,4.87680902071267,4.56596318140804,4.42731310770291,4.6291344564144,4.80580291289267
Pmm1,4.61567615724081,4.58834445390489,4.70982769977971,4.67100233041273,4.84418567298596,4.58927783724975,4.47652044127578,4.77968959593788,4.62790657367642,4.5744093396217,4.62356956989687,5.00534975032647
Ppil3,4.19775614942885,4.46517903396908,4.50534283419356,5.05100203532587,4.73059440421363,4.54534462810284,4.4669871794443,4.71029287450428,4.62433554452422,5.09964549551434,4.74642631768241,4.95964970632141
Slf1,4.65655809101786,4.79201490162057,4.6211291453567,4.68286422696604,4.85744583104954,4.60881361362878,4.52938371658217,4.64766606963806,4.81809751889222,4.72855134382309,4.5344505122913,4.61964423223227
Mrrf,4.36331440389002,4.52445083730627,4.26384754345141,5.0737042353393,4.65970054928758,4.62233294319705,4.76285629886282,4.62183377624739,4.57339019930811,4.89090462543771,4.80414181553869,4.93287037520581
Dhrs4,4.51922250802138,4.78899671005766,4.59114998786383,4.93676371453929,4.57554545089208,4.81965606361656,4.52938371658217,4.70538156749435,4.72446700377053,4.71567005252636,4.81394776690734,4.369703798086
Hsf4,4.48558301671393,4.99947044141334,4.29827357050111,4.47686763432985,4.43756041352332,4.53108057788599,4.80129627376241,4.71762862780563,5.3847082088525,4.718255528202,4.93345997259987,4.30155913403544
Cramp1l,5.01726084547078,4.49141057554226,4.9570820146852,4.17481576381575,4.70441575171821,4.85280387540757,4.69913907900484,4.58487341895386,4.60272173141816,4.4921989806418,4.83577046092441,4.66645332997736
Rab4b,4.64305909156536,4.82185453910293,4.73060286736837,4.89912605717593,4.61042549146897,4.63953083607844,4.50474798385638,4.76087668008605,4.7076912910197,4.47089297044723,4.74129672991079,4.53314310028336
Surf1,4.62600576013454,4.6428565363135,4.73517922343691,4.85524822856202,4.61042549146897,4.58730963088597,4.86317089533784,4.53037420837005,4.74763003638985,4.5426687684778,4.6942907425375,4.62801579367739
Pithd1,4.69304197879981,5.01763410811094,4.4618275266176,4.82345200954186,4.71027441983403,4.70815523310167,4.35774019791355,4.28582730191057,4.64210294939213,4.60825711010538,4.60674494725551,5.14800454691658
Rab6b,4.91145196427221,4.78597219104449,5.1442072732137,4.4528221603632,4.63219070015263,4.97375335838868,4.64943366379193,4.77735135386868,4.72779886446828,4.32585737940465,4.51052963199621,4.17014844907661
Nrbf2,4.87727002871539,4.82774911335379,4.66975026040438,4.62255471265684,4.47589514581746,4.70452809092488,4.70455765829816,4.54694122342802,4.90307573085014,4.48614358857925,4.66208039904129,4.57992150547634
Cryl1,4.87149346427759,4.67590941478301,4.72371099897122,5.03951554916347,4.95442735990929,4.75974908648962,4.44449481899565,4.68556741857333,4.33641714275413,4.76901520682618,4.29290313793181,4.50614801877411
Serhl,4.40389921912022,4.38749162408567,4.46733926222662,4.87864379597405,4.47245195792798,4.6146231317109,5.15597736539162,4.83694691354708,4.71442500238491,5.24299627139378,4.66749897833461,4.21529513292583
Lcmt1,4.61912758242974,4.73356083842358,4.71909806125731,4.78269520192846,4.47245195792798,4.55141488267217,4.51403575224873,4.79132429642128,4.67354306860786,4.7863674182199,4.60674494725551,4.80087482939582
Gps2,4.46654982455133,4.5848680786303,4.59870338229547,4.82612862448567,4.78712249867705,4.70271109441154,4.68550291849945,4.67806638759807,4.57708941938842,4.57726051651983,4.68630532524484,4.8801109413362
Psmg1,4.31731153412413,4.83654606159095,4.32280457667046,4.99501331011816,4.73347403598981,4.35487043140603,4.48913424876277,4.67806638759807,4.77042704636767,4.93602777316657,4.78183165381361,4.83019394255939
Rrm2b,4.83633976466051,4.53889596465186,4.79119150054224,4.81269561271814,4.61667770078131,4.61655445066183,4.84365823892609,4.79826034363166,4.30106603155706,4.85845710420315,4.52850737292527,4.46312517026784
Synj2,4.84815309609864,4.25814624864224,4.74428861465431,4.07032159594465,4.62600550293643,4.64332490806365,4.90377923136366,4.94297971061633,4.53206017123217,4.95149325861158,4.81638887584997,4.65557527624685
Znrd2,4.49688355784122,4.79201490162057,4.54497980643091,5.00921550888759,4.5851421273482,4.74746328805051,4.42164622991846,4.60347195513774,4.73443958984531,4.65758482246895,4.58113430357648,4.81804997320395
Slc9a6,5.05342698386922,4.49511930519622,4.83021493259762,4.55316584011887,4.69262655401461,4.5754436692092,4.55959832962917,4.72006561325146,4.53586675666191,4.40501936323314,4.67558887826671,4.89174564181961
Zscan26,4.59829407901258,4.37948774757385,4.79557992990587,5.10710144521941,4.71901805290601,4.88039281028677,4.71264755823025,4.49096155136885,4.58445952502543,4.58010606979123,4.59825848136769,4.53907402350114
Zfp316,4.98016471435622,5.03557193295506,5.01091299101016,4.31860555041312,4.62600550293643,4.85771100612797,5.08504408145512,4.67806638759807,4.68043768168627,4.24568703072067,4.43629100170429,4.02977579271205
Abcb10,4.44337350218523,4.33878843250999,4.7144703266048,4.75205766939046,4.7703954122716,4.5734564856431,4.60376591290474,4.61922492374463,4.52441673591837,4.80351340150431,4.86907405117309,4.96626758508592
Eml3,4.74135101368145,4.55675132920958,4.64807329939501,4.46317647543748,4.71901805290601,4.828014690943,4.68550291849945,4.85701563803397,4.53966332474999,4.53095138393793,4.91763087135129,4.49092957553926
Dhx57,4.62600576013454,4.51352127714801,4.85565620979646,4.56603277081119,4.67775327753308,4.7332930570939,4.82884857894695,4.63222226427351,4.77365455339806,4.54849196524706,4.58686497661654,4.63356996816358
Acot1,4.98819457761405,4.69860396205381,4.64077465798914,4.48705140631594,4.56911201752925,4.52492397519626,4.42164622991846,5.12502390643394,4.60272173141816,4.55718292551111,4.74898428828319,4.60275395102998
B3gat3,4.47799984529486,4.69215615225577,4.56568251204996,4.93428485647087,4.34268408295765,4.63000177210304,4.66341337628696,4.54419323204311,4.87329768626457,4.7863674182199,4.6942907425375,4.75829219704244
Fitm2,4.80940069280251,4.77686040260293,4.67690413476986,4.28397920730349,4.68074022485447,4.51667408829291,4.67450042444198,4.60874207986903,4.47372223516604,4.6248877846495,4.8525183526307,4.97941296114284
Stau2,5.08372090618282,4.90505483952124,5.05916195200773,4.61328683255645,4.65058876084602,4.53108057788599,4.62392365658009,4.65022404023884,4.65616099037962,4.47089297044723,4.43629100170429,4.25547404727287
Gtpbp8,4.64982437965266,4.75846234190955,4.51867652467666,4.6650346071531,4.82000586049083,4.70452809092488,4.67725892440454,4.48237405553213,4.63856693036488,4.8107997555828,4.58113430357648,4.61684288175813
Gfer,4.53757765435219,4.6124473183041,4.56824958575375,5.01626452148211,4.82541428309812,4.62617245322342,4.46379537495459,4.5741370342161,4.69753142479948,4.678978282746,4.58400248551697,4.73005349220612
Dpm3,4.41585532379899,4.62942039690781,4.57081209982158,5.2830054002865,4.67176076615138,4.55343263830303,4.62392365658009,4.60874207986903,4.7768748561657,4.8443244683389,4.38787387265359,4.54498066446786
Tonsl,4.52291226717044,4.80999264254963,4.51335782725768,4.37086930050514,4.92450002836194,4.60687189726449,4.52326411020227,4.90278472690983,4.77365455339806,4.66832120720671,4.85726797022391,4.41877978978343
Ap5m1,4.64982437965266,4.5848680786303,4.77350306390105,4.83412880232949,4.50651953949013,4.6338209537931,4.6522404643677,4.58754507720049,4.61356911365515,4.81322038541392,4.63467796002995,4.59991957872166
Fam216a,4.45886567833815,4.73356083842358,4.65291862734458,5.13974299690213,4.5723323202969,4.4618682710038,4.62392365658009,4.71762862780563,4.38787085909433,4.86313738419073,4.62077905637525,4.64461457744143
Lrrc75a,4.59479239030102,4.80103177497801,4.65291862734458,4.53036883014106,4.76477633977044,4.54128355563691,4.88003062859105,4.61136994041507,4.53586675666191,4.6026706750868,4.91990283251515,4.43477435539269
Unc93b1,3.94071090612634,4.09665410731208,4.35289315506444,4.17060965284554,4.5298970539765,4.3525547085318,5.07252604160869,5.03980060656491,4.7864928587273,5.25551043323623,5.6242663557307,4.64736256882634
Lemd3,4.96125271079416,4.83946649789366,5.00334473737385,4.08380482530827,4.55290179034799,4.83798153570204,4.6964221383885,4.57682863022236,4.89420667602755,4.47089297044723,4.44893244110524,4.50007989188527
Errfi1,4.6531951639919,4.44230888464882,4.58101688182763,4.49716379613612,4.91184472755591,4.65276666323513,4.55060020249186,5.09717178579405,4.46176613048727,4.48006267318707,4.68095705205439,4.85179876455849
Ctu2,4.69631339752786,4.92718674109673,4.35883629443047,4.77717291751742,4.63219070015263,4.57146656113329,4.54457012039684,4.84590082927609,4.85208120035488,4.61659641101811,4.45521186360152,4.58279540093046
Fam129a,5.40689754726744,4.32218168752281,5.27410464737993,4.08827137699016,4.3313242207931,4.59907879234115,5.15597736539162,5.04175019475469,4.17492500142398,4.65218651854311,4.80905312254863,3.99998457106435
Kat6b,4.93656721239916,4.54606465041233,5.14764430888552,4.16216046300972,4.61979367400316,4.90588560020385,5.14406240400546,4.69798311517319,4.40462222338366,4.52505680968707,4.66208039904129,4.10367106410499
